URL,Lang,Material,RecordNumb,RepCategory,ValidityArea
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1001583',RecordNumb='369614',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1001583,369614,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1001583',RecordNumb='429675',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1001583,429675,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1001583',RecordNumb='435394',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1001583,435394,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1001592',RecordNumb='369618',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1001592,369618,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1001592',RecordNumb='429679',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1001592,429679,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1001592',RecordNumb='435398',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1001592,435398,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1001654',RecordNumb='359353',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1001654,359353,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1001654',RecordNumb='455007',Lang='EN',RepCategory='MSDS',ValidityArea='CA')/getPDF",EN,1001654,455007,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1001654',RecordNumb='457757',Lang='FR',RepCategory='MSDS',ValidityArea='CA')/getPDF",FR,1001654,457757,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1001654',RecordNumb='430215',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1001654,430215,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1001654',RecordNumb='435826',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1001654,435826,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1001842',RecordNumb='371976',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1001842,371976,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1001842',RecordNumb='430919',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1001842,430919,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1001842',RecordNumb='436302',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1001842,436302,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1001868',RecordNumb='369659',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1001868,369659,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1001868',RecordNumb='429727',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1001868,429727,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1001868',RecordNumb='435434',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1001868,435434,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1001907',RecordNumb='358853',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1001907,358853,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1001907',RecordNumb='444346',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1001907,444346,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1001907',RecordNumb='444351',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1001907,444351,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1002035',RecordNumb='358865',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1002035,358865,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1002035',RecordNumb='429755',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1002035,429755,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1002035',RecordNumb='435458',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1002035,435458,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1002077',RecordNumb='358881',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1002077,358881,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1002077',RecordNumb='429771',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1002077,429771,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1002092',RecordNumb='358885',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1002092,358885,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1002092',RecordNumb='429775',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1002092,429775,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1002262',RecordNumb='369630',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1002262,369630,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1002262',RecordNumb='454935',Lang='EN',RepCategory='MSDS',ValidityArea='CA')/getPDF",EN,1002262,454935,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1002262',RecordNumb='457685',Lang='FR',RepCategory='MSDS',ValidityArea='CA')/getPDF",FR,1002262,457685,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1002262',RecordNumb='429691',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1002262,429691,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1002262',RecordNumb='435406',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1002262,435406,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1002285',RecordNumb='358921',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1002285,358921,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1002285',RecordNumb='429807',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1002285,429807,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1002285',RecordNumb='435494',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1002285,435494,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1002456',RecordNumb='358937',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1002456,358937,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1002456',RecordNumb='442846',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1002456,442846,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1002456',RecordNumb='442851',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1002456,442851,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1002997',RecordNumb='428591',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1002997,428591,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1002997',RecordNumb='434466',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1002997,434466,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003035',RecordNumb='357077',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1003035,357077,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003035',RecordNumb='428571',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1003035,428571,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003035',RecordNumb='434454',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1003035,434454,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003045',RecordNumb='357965',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1003045,357965,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003045',RecordNumb='454843',Lang='EN',RepCategory='MSDS',ValidityArea='CA')/getPDF",EN,1003045,454843,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003045',RecordNumb='457593',Lang='FR',RepCategory='MSDS',ValidityArea='CA')/getPDF",FR,1003045,457593,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003045',RecordNumb='429227',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1003045,429227,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003045',RecordNumb='434998',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1003045,434998,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003053',RecordNumb='357965',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1003053,357965,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003053',RecordNumb='454843',Lang='EN',RepCategory='MSDS',ValidityArea='CA')/getPDF",EN,1003053,454843,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003053',RecordNumb='457593',Lang='FR',RepCategory='MSDS',ValidityArea='CA')/getPDF",FR,1003053,457593,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003053',RecordNumb='429227',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1003053,429227,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003053',RecordNumb='434998',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1003053,434998,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003057',RecordNumb='357965',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1003057,357965,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003057',RecordNumb='454843',Lang='EN',RepCategory='MSDS',ValidityArea='CA')/getPDF",EN,1003057,454843,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003057',RecordNumb='457593',Lang='FR',RepCategory='MSDS',ValidityArea='CA')/getPDF",FR,1003057,457593,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003057',RecordNumb='429227',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1003057,429227,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003057',RecordNumb='434998',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1003057,434998,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003057OF1',RecordNumb='357965',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1003057OF1,357965,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003057OF1',RecordNumb='454843',Lang='EN',RepCategory='MSDS',ValidityArea='CA')/getPDF",EN,1003057OF1,454843,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003057OF1',RecordNumb='457593',Lang='FR',RepCategory='MSDS',ValidityArea='CA')/getPDF",FR,1003057OF1,457593,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003057OF1',RecordNumb='429227',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1003057OF1,429227,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003057OF1',RecordNumb='434998',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1003057OF1,434998,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003082',RecordNumb='357169',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1003082,357169,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003082',RecordNumb='454715',Lang='EN',RepCategory='MSDS',ValidityArea='CA')/getPDF",EN,1003082,454715,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003082',RecordNumb='457465',Lang='FR',RepCategory='MSDS',ValidityArea='CA')/getPDF",FR,1003082,457465,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003082',RecordNumb='448457',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1003082,448457,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003082',RecordNumb='448452',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1003082,448452,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003102',RecordNumb='357973',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1003102,357973,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003102',RecordNumb='454851',Lang='EN',RepCategory='MSDS',ValidityArea='CA')/getPDF",EN,1003102,454851,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003102',RecordNumb='457601',Lang='FR',RepCategory='MSDS',ValidityArea='CA')/getPDF",FR,1003102,457601,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003102',RecordNumb='429235',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1003102,429235,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003102',RecordNumb='435006',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1003102,435006,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003110',RecordNumb='357973',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1003110,357973,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003110',RecordNumb='454851',Lang='EN',RepCategory='MSDS',ValidityArea='CA')/getPDF",EN,1003110,454851,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003110',RecordNumb='457601',Lang='FR',RepCategory='MSDS',ValidityArea='CA')/getPDF",FR,1003110,457601,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003110',RecordNumb='429235',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1003110,429235,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003110',RecordNumb='435006',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1003110,435006,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003121',RecordNumb='357973',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1003121,357973,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003121',RecordNumb='454851',Lang='EN',RepCategory='MSDS',ValidityArea='CA')/getPDF",EN,1003121,454851,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003121',RecordNumb='457601',Lang='FR',RepCategory='MSDS',ValidityArea='CA')/getPDF",FR,1003121,457601,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003121',RecordNumb='429235',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1003121,429235,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003121',RecordNumb='435006',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1003121,435006,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003236',RecordNumb='357173',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1003236,357173,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003236',RecordNumb='454719',Lang='EN',RepCategory='MSDS',ValidityArea='CA')/getPDF",EN,1003236,454719,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003236',RecordNumb='457469',Lang='FR',RepCategory='MSDS',ValidityArea='CA')/getPDF",FR,1003236,457469,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003236',RecordNumb='442354',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1003236,442354,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003236',RecordNumb='442359',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1003236,442359,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003241',RecordNumb='357173',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1003241,357173,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003241',RecordNumb='454719',Lang='EN',RepCategory='MSDS',ValidityArea='CA')/getPDF",EN,1003241,454719,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003241',RecordNumb='457469',Lang='FR',RepCategory='MSDS',ValidityArea='CA')/getPDF",FR,1003241,457469,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003241',RecordNumb='442354',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1003241,442354,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003241',RecordNumb='442359',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1003241,442359,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003256',RecordNumb='357177',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1003256,357177,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003256',RecordNumb='428663',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1003256,428663,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003256',RecordNumb='434522',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1003256,434522,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003261',RecordNumb='357177',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1003261,357177,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003261',RecordNumb='428663',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1003261,428663,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003261',RecordNumb='434522',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1003261,434522,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003267',RecordNumb='357977',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1003267,357977,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003267',RecordNumb='454855',Lang='EN',RepCategory='MSDS',ValidityArea='CA')/getPDF",EN,1003267,454855,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003267',RecordNumb='457605',Lang='FR',RepCategory='MSDS',ValidityArea='CA')/getPDF",FR,1003267,457605,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003267',RecordNumb='441924',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1003267,441924,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003267',RecordNumb='441929',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1003267,441929,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003367',RecordNumb='368743',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1003367,368743,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003367',RecordNumb='429151',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1003367,429151,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003367',RecordNumb='434950',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1003367,434950,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003402',RecordNumb='413580',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1003402,413580,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003402',RecordNumb='429623',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1003402,429623,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003402',RecordNumb='435346',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1003402,435346,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003411',RecordNumb='368511',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1003411,368511,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003411',RecordNumb='454707',Lang='EN',RepCategory='MSDS',ValidityArea='CA')/getPDF",EN,1003411,454707,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003411',RecordNumb='457457',Lang='FR',RepCategory='MSDS',ValidityArea='CA')/getPDF",FR,1003411,457457,MSDS,CA
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003411',RecordNumb='428615',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1003411,428615,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003411',RecordNumb='434490',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1003411,434490,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003698',RecordNumb='368789',Lang='EN',RepCategory='DISC2',ValidityArea='ZCAL')/getPDF",EN,1003698,368789,DISC2,ZCAL
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003698',RecordNumb='429211',Lang='EN',RepCategory='MSDS',ValidityArea='US')/getPDF",EN,1003698,429211,MSDS,US
"https://zsds3.zepinc.com/v2/sds/ItemExternalSet(Material='1003698',RecordNumb='434990',Lang='ES',RepCategory='MSDS',ValidityArea='US')/getPDF",ES,1003698,434990,MSDS,US
